14000027,
14000053,
14000310,
14000688,
14000436,
14001023,
14001091,
14001123,
14001309,
14001143,
14001445,
14001874,
14002069,
14001799,
14001455,
14000704,
14002458,
14002497,
14002449,
14002910,
14002806,
14002140,
14002131,
14003480,
14003363,
14003581,
14003708,
14003953,
14003878,
14003730,
14004594,
14004422,
14003536,
14005008,
14005084,
14005049,
14004721,
14005263,
14005155,
14002953,
14005674,
14005835,
14005968,
14006381,
14006354,
14006824,
14006134,
14005699,
14005400,
14007223,
14007049,
14007318,
14007263,
14007244,
14007793,
14007746,
14007640,
14007381,
14007241,
14007882,
14008591,
14008934,
14008380,
14009368,
14009300,
14009191,
14009476,
14009992,
14009771,
14009450,
14010090,
14010011,
14010531,
14010765,
14009079,
14011087,
14011264,
14011224,
14010884,
14007888,
14011525,
14011613,
14011695,
14011684,
14011757,
14011874,
14011738,
14013103,
14013135,
14013488,
14013484,
14013260,
14013606,
14013806,
14013563,
14012437,
14011912,
14011335,
14007834,
14014318,
14014161,
14014400,
14015159,
14014826,
14014456,
14015279,
14015370,
14015277,
14016014,
14015896,
14016276,
14016218,
14016421,
14016356,
14016606,
14017347,
14016902,
14017389,
14016848,
14017435,
14016824,
14016334,
14015550,
14018148,
14017855,
14018314,
14018371,
14018244,
14018497,
14018401,
14017479,
14018966,
14019042,
14019111,
14019134,
14019031,
14019556,
14019484,
14020285,
14019982,
14020472,
14019807,
14019293,
14018865,
14021098,
14021181,
14021672,
14021771,
14021856,
14021842,
14021862,
14021600,
14021394,
14020680,
14021983,
14022004,
14022224,
14022647,
14022232,
14022695,
14023625,
14023800,
14023659,
14023813,
14023804,
14024073,
14024276,
14024410,
14024330,
14023830,
14023473,
14024652,
14024573,
14024512,
14022175,
14021982,
14024921,
14024941,
14024951,
14024934,
14025073,
14025287,
14024932,
14026078,
14025427,
14026187,
14025400,
14027626,
14027399,
14027147,
14026933,
14027695,
14027640,
14028563,
14028390,
14028938,
14029983,
14029496,
14029010,
14030573,
14030255,
14028766,
14030681,
14030623,
14026926,
14026586,
14024842,
14030769,
14030706,
14020526,
14014366,
14013965,
14031079,
14031535,
14031415,
14031581,
14031617,
14031145,
14031699,
14030930,
14032653,
14032618,
14033084,
14032967,
14032681,
14033215,
14033402,
14033772,
14033137,
14032396,
14034251,
14034615,
14034601,
14034501,
14034324,
14034210,
14033977,
14034849,
14034868,
14034970,
14035190,
14035121,
14035065,
14035550,
14035785,
14035594,
14035815,
14036297,
14036286,
14036046,
14036998,
14036966,
14037228,
14037491,
14037755,
14037869,
14037975,
14037385,
14036794,
14035428,
14035222,
14034654,
14038001,
14038183,
14038609,
14038625,
14038174,
14039028,
14038991,
14039428,
14039530,
14038655,
14037990,
14039881,
14039921,
14040482,
14040929,
14041028,
14041379,
14041042,
14040338,
14039873,
14039634,
14042117,
14041990,
14042168,
14042871,
14042694,
14042591,
14042201,
14041588,
14041478,
14039577,
14043020,
14043240,
14043188,
14043742,
14043484,
14043401,
14043379,
14044002,
14043927,
14044199,
14043864,
14044626,
14044777,
14044277,
14045074,
14045374,
14045327,
14045159,
14045019,
14045405,
14046558,
14046641,
14046706,
14047164,
14047217,
14046761,
14046275,
14047408,
14047219,
14047651,
14047747,
14047876,
14047989,
14047706,
14047625,
14047445,
14045941,
14048471,
14048546,
14048094,
14048632,
14048850,
14049120,
14049372,
14049474,
14049577,
14049309,
